age_group,sex,STATEFIP,bpl,no_mig,prop_pop,prop_mig,origin_original,origin,state_fip,state
55,1,29,300,316,1.767470269024636e-4,0.09041487839771102,SOUTH AMERICA,SOUTH AMERICA,29,Missouri
55,1,29,400,11,6.152586379516138e-6,0.14473684210526316,Denmark,Denmark,29,Missouri
55,1,29,402,38,2.125438931105575e-5,1,Iceland,Iceland,29,Missouri
55,1,29,405,23,1.2864498793533743e-5,0.22772277227722773,Sweden,Sweden,29,Missouri
55,1,29,410,131,7.327171051969219e-5,0.1530373831775701,England,England,29,Missouri
55,1,29,411,58,3.2440910001085094e-5,0.31693989071038253,Scotland,Scotland,29,Missouri
55,1,29,413,206,1.1522116310730223e-4,0.24037339556592766,"United Kingdom, ns",UK,29,Missouri
55,1,29,414,31,1.733910706954548e-5,0.15422885572139303,Ireland,Ireland,29,Missouri
55,1,29,421,169,9.452609983074794e-5,0.256838905775076,France,France,29,Missouri
55,1,29,425,33,1.8457759138548416e-5,0.07692307692307693,Netherlands,Netherlands,29,Missouri
55,1,29,426,16,8.949216552023474e-6,0.2191780821917808,Switzerland,Switzerland,29,Missouri
55,1,29,430,123,6.879710224368045e-5,0.3153846153846154,Albania,Albania,29,Missouri
55,1,29,433,28,1.5661128966041078e-5,0.0958904109589041,Greece,Greece,29,Missouri
55,1,29,434,190,1.0627194655527875e-4,0.30158730158730157,Italy,Italy,29,Missouri
55,1,29,436,44,2.461034551806455e-5,0.4631578947368421,Portugal,Portugal,29,Missouri
55,1,29,438,20,1.1186520690029343e-5,0.033003300330033,Spain,Spain,29,Missouri
55,1,29,451,9,5.033934310513204e-6,0.036290322580645164,Bulgaria,Bulgaria,29,Missouri
55,1,29,452,117,6.544114603667165e-5,0.5246636771300448,Czechoslovakia,Czechoslovakia,29,Missouri
55,1,29,453,887,4.961221926028013e-4,0.13807596513075965,Germany,Germany,29,Missouri
55,1,29,455,17,9.50854258652494e-6,0.0529595015576324,Poland,Poland,29,Missouri
55,1,29,456,23,1.2864498793533743e-5,0.05707196029776675,Romania,Romania,29,Missouri
55,1,29,457,348,1.9464546000651055e-4,0.08415961305925031,Yugoslavia,Yugoslavia,29,Missouri
55,1,29,465,467,2.6120525811218514e-4,0.14963152835629606,Other USSR/Russia,Russia,29,Missouri
55,1,29,500,377,2.108659150070531e-4,0.05159436157109621,China,China,29,Missouri
55,1,29,501,158,8.83735134512318e-5,0.12450748620961387,Japan,Japan,29,Missouri
55,1,29,502,158,8.83735134512318e-5,0.05514834205933682,Korea,South Korea,29,Missouri
55,1,29,511,23,1.2864498793533743e-5,0.08303249097472924,Cambodia (Kampuchea),Cambodia (Kampuchea),29,Missouri
55,1,29,513,152,8.5017557244223e-5,0.310838445807771,Laos,Laos,29,Missouri
55,1,29,514,35,1.9576411207551347e-5,0.21739130434782608,Malaysia,Malaysia,29,Missouri
55,1,29,515,233,1.3032296603884185e-4,0.07258566978193147,Philippines,Philippines,29,Missouri
55,1,29,517,13,7.2712384485190725e-6,0.03299492385786802,Thailand,Thailand,29,Missouri
55,1,29,518,654,3.657992265639595e-4,0.15100438697760332,Vietnam,Vietnam,29,Missouri
55,1,29,521,420,2.3491693449061618e-4,0.03477972838688308,India,India,29,Missouri
55,1,29,522,175,9.788205603775675e-5,0.24271844660194175,Iran,Iran,29,Missouri
55,1,29,524,17,9.50854258652494e-6,0.025110782865583457,Nepal,Nepal,29,Missouri
55,1,29,531,25,1.3983150862536678e-5,1,Cyprus,Cyprus,29,Missouri
55,1,29,532,59,3.300023603558656e-5,0.0575609756097561,Iraq,Iraq,29,Missouri
55,1,29,534,24,1.342382482803521e-5,0.10909090909090909,Israel/Palestine,Israel,29,Missouri
55,1,29,535,48,2.684764965607042e-5,0.11851851851851852,Jordan,Jordan,29,Missouri
55,1,29,537,30,1.6779781035044012e-5,0.044182621502209134,Lebanon,Lebanon,29,Missouri
55,1,29,542,15,8.389890517522006e-6,0.033112582781456956,Turkey,Turkey,29,Missouri
55,1,29,599,28,1.5661128966041078e-5,0.04827586206896552,"Asia, nec/ns","Asia, nec/ns",29,Missouri
55,1,29,600,548,3.06510666906804e-4,0.05383632969839866,AFRICA,AFRICA,29,Missouri
55,1,29,700,13,7.2712384485190725e-6,0.040625,Australia and New Zealand,Australia,29,Missouri
55,1,29,710,53,2.9644279828577755e-5,0.07981927710843373,Pacific Islands,Pacific Islands,29,Missouri
55,1,30,105,7,2.3346095865739937e-5,0.06862745098039216,Guam,Guam,30,Montana
55,1,30,150,407,0.0013574087167651649,0.17664930555555555,Canada,Canada,30,Montana
55,1,30,200,118,3.935484731653304e-4,0.08489208633093526,Mexico,Mexico,30,Montana
55,1,30,210,43,1.434117317466882e-4,0.17768595041322313,Central America,Central America,30,Montana
55,1,30,410,50,1.6675782761242812e-4,0.25252525252525254,England,England,30,Montana
55,1,30,413,43,1.434117317466882e-4,0.26380368098159507,"United Kingdom, ns",UK,30,Montana
55,1,30,421,18,6.0032817940474124e-5,0.14516129032258066,France,France,30,Montana
55,1,30,425,58,1.9343908003041662e-4,0.3258426966292135,Netherlands,Netherlands,30,Montana
55,1,30,426,19,6.336797449272269e-5,0.40425531914893614,Switzerland,Switzerland,30,Montana
55,1,30,438,16,5.3362504835977e-5,0.1523809523809524,Spain,Spain,30,Montana
55,1,30,453,120,4.002187862698275e-4,0.11892963330029732,Germany,Germany,30,Montana
55,1,30,455,31,1.0338985311970544e-4,0.10508474576271186,Poland,Poland,30,Montana
55,1,30,500,9,3.0016408970237062e-5,0.05172413793103448,China,China,30,Montana
55,1,30,501,87,2.901586200456249e-4,0.2761904761904762,Japan,Japan,30,Montana
55,1,30,502,36,1.2006563588094825e-4,0.09523809523809523,Korea,South Korea,30,Montana
55,1,30,515,87,2.901586200456249e-4,0.2013888888888889,Philippines,Philippines,30,Montana
55,1,30,532,21,7.003828759721981e-5,0.5833333333333334,Iraq,Iraq,30,Montana
55,1,30,600,93,3.101695593591163e-4,0.2246376811594203,AFRICA,AFRICA,30,Montana
55,1,31,110,16,2.8404753535504168e-5,0.025974025974025976,Puerto Rico,Puerto Rico,31,Nebraska
55,1,31,150,105,1.864061950767461e-4,0.13548387096774195,Canada,Canada,31,Nebraska
55,1,31,200,1720,0.003053511005066698,0.07624789431687207,Mexico,Mexico,31,Nebraska
55,1,31,210,293,5.201620491189201e-4,0.03660669665167416,Central America,Central America,31,Nebraska
55,1,31,250,54,9.586604318232656e-5,0.027536970933197347,Cuba,Cuba,31,Nebraska
55,1,31,260,164,2.911487237389177e-4,0.23295454545454544,West Indies,West Indies,31,Nebraska
55,1,31,300,145,2.574180789155065e-4,0.12329931972789115,SOUTH AMERICA,SOUTH AMERICA,31,Nebraska
55,1,31,410,171,3.035758034107008e-4,0.22589167767503301,England,England,31,Nebraska
55,1,31,413,71,1.2604609381379974e-4,0.11620294599018004,"United Kingdom, ns",UK,31,Nebraska
55,1,31,421,25,4.438242739922526e-5,1,France,France,31,Nebraska
55,1,31,433,34,6.0360101262946357e-5,0.6071428571428571,Greece,Greece,31,Nebraska
55,1,31,436,14,2.4854159343566146e-5,0.32558139534883723,Portugal,Portugal,31,Nebraska
55,1,31,438,6,1.0651782575814062e-5,0.09230769230769231,Spain,Spain,31,Nebraska
55,1,31,452,17,3.0180050631473178e-5,0.425,Czechoslovakia,Czechoslovakia,31,Nebraska
55,1,31,453,87,1.544508473493039e-4,0.050996483001172335,Germany,Germany,31,Nebraska
55,1,31,455,21,3.728123901534922e-5,0.4666666666666667,Poland,Poland,31,Nebraska
55,1,31,457,93,1.6510262992511796e-4,0.14691943127962084,Yugoslavia,Yugoslavia,31,Nebraska
55,1,31,461,22,3.905653611131823e-5,1,Latvia,Latvia,31,Nebraska
55,1,31,465,10,1.7752970959690103e-5,0.020876826722338204,Other USSR/Russia,Russia,31,Nebraska
55,1,31,500,43,7.633777512666745e-5,0.023942093541202674,China,China,31,Nebraska
55,1,31,501,106,1.881814921727151e-4,0.1464088397790055,Japan,Japan,31,Nebraska
55,1,31,502,9,1.5977673863721093e-5,0.012430939226519336,Korea,South Korea,31,Nebraska
55,1,31,513,3,5.325891287907031e-6,0.020689655172413793,Laos,Laos,31,Nebraska
55,1,31,515,138,2.4499099924372346e-4,0.27655310621242485,Philippines,Philippines,31,Nebraska
55,1,31,517,15,2.6629456439535157e-5,0.030864197530864196,Thailand,Thailand,31,Nebraska
55,1,31,518,93,1.6510262992511796e-4,0.04349859681945744,Vietnam,Vietnam,31,Nebraska
55,1,31,520,23,4.083183320728724e-5,0.11057692307692307,Afghanistan,Afghanistan,31,Nebraska
55,1,31,521,319,5.663197736141143e-4,0.0686612139474817,India,India,31,Nebraska
55,1,31,522,43,7.633777512666745e-5,0.13522012578616352,Iran,Iran,31,Nebraska
55,1,31,535,59,1.0474252866217161e-4,0.43703703703703706,Jordan,Jordan,31,Nebraska
55,1,31,536,16,2.8404753535504168e-5,1,Kuwait,Kuwait,31,Nebraska
55,1,31,537,49,8.698955770248152e-5,0.6712328767123288,Lebanon,Lebanon,31,Nebraska
55,1,31,540,19,3.3730644823411196e-5,0.027616279069767442,Saudi Arabia,Saudi Arabia,31,Nebraska
55,1,31,600,314,5.574432881342693e-4,0.05559490084985836,AFRICA,AFRICA,31,Nebraska
55,1,31,700,32,5.6809507071008335e-5,0.5333333333333333,Australia and New Zealand,Australia,31,Nebraska
55,1,32,100,136,1.5391423129461107e-4,0.26103646833013433,American Samoa,American Samoa,32,Nevada
55,1,32,105,256,2.8972090596632674e-4,0.15183867141162516,Guam,Guam,32,Nevada
55,1,32,110,260,2.942477951220506e-4,0.16049382716049382,Puerto Rico,Puerto Rico,32,Nevada
55,1,32,150,416,4.707964721952809e-4,0.14746543778801843,Canada,Canada,32,Nevada
55,1,32,200,8398,0.009504203782442234,0.08067320531417209,Mexico,Mexico,32,Nevada
55,1,32,210,1978,0.0022385466875054463,0.09087150273349566,Central America,Central America,32,Nevada
55,1,32,250,612,6.926140408257498e-4,0.08610016882386044,Cuba,Cuba,32,Nevada
55,1,32,260,476,5.386998095311388e-4,0.224,West Indies,West Indies,32,Nevada
55,1,32,300,678,7.673077118951935e-4,0.10662053782041202,SOUTH AMERICA,SOUTH AMERICA,32,Nevada
55,1,32,400,23,2.602961264541217e-5,0.36507936507936506,Denmark,Denmark,32,Nevada
55,1,32,404,53,5.9981281313341085e-5,0.828125,Norway,Norway,32,Nevada
55,1,32,410,185,2.093686234522283e-4,0.1269732326698696,England,England,32,Nevada
55,1,32,411,45,5.0927503001893374e-5,0.3813559322033898,Scotland,Scotland,32,Nevada
55,1,32,413,120,1.3580667467171566e-4,0.13793103448275862,"United Kingdom, ns",UK,32,Nevada
55,1,32,414,75,8.487917166982229e-5,0.23076923076923078,Ireland,Ireland,32,Nevada
55,1,32,420,12,1.3580667467171566e-5,0.23076923076923078,Belgium,Belgium,32,Nevada
55,1,32,421,213,2.410568475422953e-4,0.27698309492847856,France,France,32,Nevada
55,1,32,425,117,1.3241150780492276e-4,0.28398058252427183,Netherlands,Netherlands,32,Nevada
55,1,32,426,14,1.5844112045033492e-5,0.19718309859154928,Switzerland,Switzerland,32,Nevada
55,1,32,433,81,9.166950540340807e-5,0.30337078651685395,Greece,Greece,32,Nevada
55,1,32,434,131,1.4825561984995627e-4,0.15393654524089306,Italy,Italy,32,Nevada
55,1,32,436,43,4.866405842403144e-5,0.18614718614718614,Portugal,Portugal,32,Nevada
55,1,32,438,19,2.1502723489688313e-5,0.05337078651685393,Spain,Spain,32,Nevada
55,1,32,450,15,1.6975834333964458e-5,0.35714285714285715,Austria,Austria,32,Nevada
55,1,32,451,51,5.771783673547915e-5,0.04632152588555858,Bulgaria,Bulgaria,32,Nevada
55,1,32,452,66,7.469367106944361e-5,0.6,Czechoslovakia,Czechoslovakia,32,Nevada
55,1,32,453,583,6.597940944467519e-4,0.1791641057160418,Germany,Germany,32,Nevada
55,1,32,454,55,6.2244725891203e-5,0.14138817480719795,Hungary,Hungary,32,Nevada
55,1,32,455,121,1.3693839696064661e-4,0.2775229357798165,Poland,Poland,32,Nevada
55,1,32,456,84,9.506467227020096e-5,0.13270142180094788,Romania,Romania,32,Nevada
55,1,32,457,111,1.2562117407133698e-4,0.08604651162790698,Yugoslavia,Yugoslavia,32,Nevada
55,1,32,462,12,1.3580667467171566e-5,0.05825242718446602,Lithuania,Lithuania,32,Nevada
55,1,32,465,298,3.372532421014272e-4,0.12945264986967853,Other USSR/Russia,Russia,32,Nevada
55,1,32,499,9,1.0185500600378673e-5,0.1323529411764706,"Europe, ns","Europe, ns",32,Nevada
55,1,32,500,899,0.0010174183377489364,0.1479104968739717,China,China,32,Nevada
55,1,32,501,336,3.8025868908080383e-4,0.16279069767441862,Japan,Japan,32,Nevada
55,1,32,502,317,3.587559655911155e-4,0.09329017068864037,Korea,South Korea,32,Nevada
55,1,32,511,30,3.3951668667928916e-5,0.09836065573770492,Cambodia (Kampuchea),Cambodia (Kampuchea),32,Nevada
55,1,32,512,46,5.205922529082434e-5,0.15593220338983052,Indonesia,Indonesia,32,Nevada
55,1,32,513,42,4.753233613510048e-5,0.05817174515235457,Laos,Laos,32,Nevada
55,1,32,514,18,2.0371001200757347e-5,0.17307692307692307,Malaysia,Malaysia,32,Nevada
55,1,32,515,3611,0.00408664918532971,0.14563420044363784,Philippines,Philippines,32,Nevada
55,1,32,517,53,5.9981281313341085e-5,0.036551724137931035,Thailand,Thailand,32,Nevada
55,1,32,518,311,3.5196563185752977e-4,0.09481707317073171,Vietnam,Vietnam,32,Nevada
55,1,32,520,35,3.961028011258373e-5,0.09562841530054644,Afghanistan,Afghanistan,32,Nevada
55,1,32,521,454,5.138019191746575e-4,0.07719775548376126,India,India,32,Nevada
55,1,32,522,261,2.9537951741098154e-4,0.1642542479546885,Iran,Iran,32,Nevada
55,1,32,524,12,1.3580667467171566e-5,0.04780876494023904,Nepal,Nepal,32,Nevada
55,1,32,532,36,4.0742002401514694e-5,0.06679035250463822,Iraq,Iraq,32,Nevada
55,1,32,534,145,1.6409973189498975e-4,0.1432806324110672,Israel/Palestine,Israel,32,Nevada
55,1,32,537,52,5.8849559024410115e-5,0.08609271523178808,Lebanon,Lebanon,32,Nevada
55,1,32,540,22,2.4897890356481202e-5,0.062146892655367235,Saudi Arabia,Saudi Arabia,32,Nevada
55,1,32,541,13,1.4712389756102529e-5,0.14772727272727273,Syria,Syria,32,Nevada
55,1,32,542,22,2.4897890356481202e-5,0.08118081180811808,Turkey,Turkey,32,Nevada
55,1,32,600,570,6.450817046906494e-4,0.07431551499348109,AFRICA,AFRICA,32,Nevada
55,1,32,700,25,2.8293057223274095e-5,0.027412280701754384,Australia and New Zealand,Australia,32,Nevada
55,1,32,710,26,2.9424779512205057e-5,0.04961832061068702,Pacific Islands,Pacific Islands,32,Nevada
55,1,33,110,21,5.1776169155210164e-5,0.009446693657219974,Puerto Rico,Puerto Rico,33,New Hampshire
55,1,33,150,651,0.001605061243811515,0.24263883712262393,Canada,Canada,33,New Hampshire
55,1,33,160,32,7.889701966508216e-5,0.5614035087719298,Atlantic Islands,Atlantic Islands,33,New Hampshire
55,1,33,200,15,3.6982977968007255e-5,0.010053619302949061,Mexico,Mexico,33,New Hampshire
55,1,33,210,80,1.972425491627054e-4,0.07532956685499058,Central America,Central America,33,New Hampshire
55,1,33,260,121,2.983293556085919e-4,0.06439595529536987,West Indies,West Indies,33,New Hampshire
55,1,33,300,100,2.465531864533817e-4,0.04997501249375312,SOUTH AMERICA,SOUTH AMERICA,33,New Hampshire
55,1,33,400,22,5.424170101974398e-5,0.3055555555555556,Denmark,Denmark,33,New Hampshire
55,1,33,401,5,1.2327659322669087e-5,0.5,Finland,Finland,33,New Hampshire
55,1,33,404,29,7.15004240714807e-5,1,Norway,Norway,33,New Hampshire
55,1,33,410,196,4.832442454486282e-4,0.24841571609632446,England,England,33,New Hampshire
55,1,33,411,50,1.2327659322669085e-4,0.1773049645390071,Scotland,Scotland,33,New Hampshire
55,1,33,413,73,1.7998382611096866e-4,0.12026359143327842,"United Kingdom, ns",UK,33,New Hampshire
55,1,33,414,27,6.656936034241306e-5,0.11440677966101695,Ireland,Ireland,33,New Hampshire
55,1,33,421,64,1.5779403933016432e-4,0.20125786163522014,France,France,33,New Hampshire
55,1,33,426,13,3.205191423893962e-5,0.13978494623655913,Switzerland,Switzerland,33,New Hampshire
55,1,33,433,53,1.3067318882029232e-4,0.363013698630137,Greece,Greece,33,New Hampshire
55,1,33,434,42,1.0355233831042033e-4,0.08768267223382047,Italy,Italy,33,New Hampshire
55,1,33,436,94,2.3175999526617883e-4,0.20659340659340658,Portugal,Portugal,33,New Hampshire
55,1,33,450,5,1.2327659322669087e-5,0.7142857142857143,Austria,Austria,33,New Hampshire
55,1,33,452,30,7.396595593601451e-5,0.35714285714285715,Czechoslovakia,Czechoslovakia,33,New Hampshire
55,1,33,453,244,6.015897749462514e-4,0.13167835941716136,Germany,Germany,33,New Hampshire
55,1,33,455,38,9.369021085228506e-5,0.3247863247863248,Poland,Poland,33,New Hampshire
55,1,33,456,6,1.4793191187202904e-5,0.06521739130434782,Romania,Romania,33,New Hampshire
55,1,33,457,32,7.889701966508216e-5,0.06490872210953347,Yugoslavia,Yugoslavia,33,New Hampshire
55,1,33,462,34,8.382808339414979e-5,0.7391304347826086,Lithuania,Lithuania,33,New Hampshire
55,1,33,465,36,8.875914712321743e-5,0.05687203791469194,Other USSR/Russia,Russia,33,New Hampshire
55,1,33,500,151,3.722953115446064e-4,0.0984354628422425,China,China,33,New Hampshire
55,1,33,501,55,1.3560425254935995e-4,0.15625,Japan,Japan,33,New Hampshire
55,1,33,502,98,2.416221227243141e-4,0.10652173913043478,Korea,South Korea,33,New Hampshire
55,1,33,512,91,2.2436339967257736e-4,0.2556179775280899,Indonesia,Indonesia,33,New Hampshire
55,1,33,513,19,4.684510542614253e-5,0.14285714285714285,Laos,Laos,33,New Hampshire
55,1,33,514,45,1.1094893390402178e-4,0.7377049180327869,Malaysia,Malaysia,33,New Hampshire
55,1,33,518,53,1.3067318882029232e-4,0.06717363751584284,Vietnam,Vietnam,33,New Hampshire
55,1,33,521,300,7.396595593601452e-4,0.06568863586599519,India,India,33,New Hampshire
55,1,33,522,27,6.656936034241306e-5,0.19852941176470587,Iran,Iran,33,New Hampshire
55,1,33,524,16,3.944850983254108e-5,0.022284122562674095,Nepal,Nepal,33,New Hampshire
55,1,33,535,10,2.4655318645338174e-5,0.04716981132075472,Jordan,Jordan,33,New Hampshire
55,1,33,537,18,4.437957356160871e-5,0.12,Lebanon,Lebanon,33,New Hampshire
55,1,33,600,186,4.5858892680329e-4,0.09779179810725552,AFRICA,AFRICA,33,New Hampshire
55,1,33,700,27,6.656936034241306e-5,0.20149253731343283,Australia and New Zealand,Australia,33,New Hampshire
55,1,34,105,80,2.966212613670829e-5,0.5673758865248227,Guam,Guam,34,New Jersey
55,1,34,110,7090,0.002628805928865772,0.17843211274694853,Puerto Rico,Puerto Rico,34,New Jersey
55,1,34,115,157,5.821192254329002e-5,0.13808267370272648,U.S. Virgin Islands,U.S. Virgin Islands,34,New Jersey
55,1,34,150,978,3.6261949202125886e-4,0.15946518832545248,Canada,Canada,34,New Jersey
55,1,34,160,26,9.640190994430194e-6,0.21138211382113822,Atlantic Islands,Atlantic Islands,34,New Jersey
55,1,34,200,2680,9.936812255797278e-4,0.04071463296062226,Mexico,Mexico,34,New Jersey
55,1,34,210,3931,0.0014575227230425036,0.052588628762541806,Central America,Central America,34,New Jersey
55,1,34,250,2097,7.77518481358466e-4,0.16617798557730407,Cuba,Cuba,34,New Jersey
55,1,34,260,10626,0.003939871904108279,0.1091469364696215,West Indies,West Indies,34,New Jersey
55,1,34,300,13850,0.005135255587417622,0.11645799524077796,SOUTH AMERICA,SOUTH AMERICA,34,New Jersey
55,1,34,400,21,7.786308110885926e-6,0.03977272727272727,Denmark,Denmark,34,New Jersey
55,1,34,401,13,4.820095497215097e-6,0.22033898305084745,Finland,Finland,34,New Jersey
55,1,34,404,9,3.3369891903796825e-6,0.07258064516129033,Norway,Norway,34,New Jersey
55,1,34,410,514,1.9057916042835077e-4,0.13189633051064922,England,England,34,New Jersey
55,1,34,411,152,5.635803965974575e-5,0.3095723014256619,Scotland,Scotland,34,New Jersey
55,1,34,413,694,2.573189442359444e-4,0.13249331806032838,"United Kingdom, ns",UK,34,New Jersey
55,1,34,414,329,1.2198549373721285e-4,0.1390532544378698,Ireland,Ireland,34,New Jersey
55,1,34,420,36,1.334795676151873e-5,0.11501597444089456,Belgium,Belgium,34,New Jersey
55,1,34,421,193,7.155987930480874e-5,0.07858306188925081,France,France,34,New Jersey
55,1,34,425,44,1.631416937518956e-5,0.04564315352697095,Netherlands,Netherlands,34,New Jersey
55,1,34,426,77,2.854979640658173e-5,0.11882716049382716,Switzerland,Switzerland,34,New Jersey
55,1,34,430,149,5.524570992961919e-5,0.10240549828178694,Albania,Albania,34,New Jersey
55,1,34,433,867,3.214632920065761e-4,0.20916767189384802,Greece,Greece,34,New Jersey
55,1,34,434,1998,7.408116002642895e-4,0.29146608315098466,Italy,Italy,34,New Jersey
55,1,34,436,2307,8.553815624673253e-4,0.2167011083975202,Portugal,Portugal,34,New Jersey
55,1,34,438,423,1.5683849194784508e-4,0.15902255639097745,Spain,Spain,34,New Jersey
55,1,34,450,21,7.786308110885926e-6,0.05817174515235457,Austria,Austria,34,New Jersey
55,1,34,451,25,9.26941441772134e-6,0.0255885363357216,Bulgaria,Bulgaria,34,New Jersey
55,1,34,452,67,2.4842030639493194e-5,0.044906166219839144,Czechoslovakia,Czechoslovakia,34,New Jersey
55,1,34,453,1069,3.963601605017645e-4,0.18933758413035778,Germany,Germany,34,New Jersey
55,1,34,454,52,1.928038198886039e-5,0.07094133697135062,Hungary,Hungary,34,New Jersey
55,1,34,455,2087,7.738107155913775e-4,0.14225342512439507,Poland,Poland,34,New Jersey
55,1,34,456,410,1.5201839645063e-4,0.19052044609665428,Romania,Romania,34,New Jersey
55,1,34,457,321,1.1901928112354201e-4,0.11555075593952484,Yugoslavia,Yugoslavia,34,New Jersey
55,1,34,462,30,1.1123297301265608e-5,0.06198347107438017,Lithuania,Lithuania,34,New Jersey
55,1,34,465,1488,5.517155461427742e-4,0.08695144042540759,Other USSR/Russia,Russia,34,New Jersey
55,1,34,499,55,2.039271171898695e-5,0.10784313725490197,"Europe, ns","Europe, ns",34,New Jersey
55,1,34,500,4726,0.0017522901015260422,0.13923342073476122,China,China,34,New Jersey
55,1,34,501,504,1.8687139466126221e-4,0.17343427391603577,Japan,Japan,34,New Jersey
55,1,34,502,3091,0.0011460703986070665,0.12812966340573703,Korea,South Korea,34,New Jersey
55,1,34,511,12,4.4493189205062436e-6,0.06091370558375635,Cambodia (Kampuchea),Cambodia (Kampuchea),34,New Jersey
55,1,34,512,34,1.2606403608101023e-5,0.05501618122977346,Indonesia,Indonesia,34,New Jersey
55,1,34,514,105,3.893154055442963e-5,0.09971509971509972,Malaysia,Malaysia,34,New Jersey
55,1,34,515,3610,0.0013385034419189615,0.13557667029706688,Philippines,Philippines,34,New Jersey
55,1,34,516,20,7.415531534177073e-6,0.07017543859649122,Singapore,Singapore,34,New Jersey
55,1,34,517,100,3.707765767088536e-5,0.1694915254237288,Thailand,Thailand,34,New Jersey
55,1,34,518,858,3.181263028161964e-4,0.13414634146341464,Vietnam,Vietnam,34,New Jersey
55,1,34,520,32,1.1864850454683316e-5,0.0547008547008547,Afghanistan,Afghanistan,34,New Jersey
55,1,34,521,9878,0.0036625310247300562,0.08268876611418048,India,India,34,New Jersey
55,1,34,522,422,1.5646771537113622e-4,0.18435998252512015,Iran,Iran,34,New Jersey
55,1,34,531,20,7.415531534177073e-6,0.16129032258064516,Cyprus,Cyprus,34,New Jersey
55,1,34,532,70,2.5954360369619754e-5,0.18229166666666666,Iraq,Iraq,34,New Jersey
55,1,34,534,702,2.6028515684961524e-4,0.16960618506885722,Israel/Palestine,Israel,34,New Jersey
55,1,34,535,259,9.60311333675931e-5,0.09700374531835206,Jordan,Jordan,34,New Jersey
55,1,34,536,4,1.4831063068354145e-6,0.006589785831960461,Kuwait,Kuwait,34,New Jersey
55,1,34,537,171,6.340279461721397e-5,0.11744505494505494,Lebanon,Lebanon,34,New Jersey
55,1,34,541,493,1.8279285231746485e-4,0.2561038961038961,Syria,Syria,34,New Jersey
55,1,34,542,808,2.995874739807537e-4,0.1148706283764572,Turkey,Turkey,34,New Jersey
55,1,34,544,14,5.190872073923951e-6,0.24561403508771928,Yemen Arab Republic (North),Yemen Arab Republic (North),34,New Jersey
55,1,34,599,351,1.3014257842480762e-4,0.27,"Asia, nec/ns","Asia, nec/ns",34,New Jersey
55,1,34,600,5272,0.0019547341124090765,0.12095904554319147,AFRICA,AFRICA,34,New Jersey
55,1,34,700,84,3.11452324435437e-5,0.06526806526806526,Australia and New Zealand,Australia,34,New Jersey
55,1,34,710,16,5.932425227341658e-6,0.13793103448275862,Pacific Islands,Pacific Islands,34,New Jersey
55,1,35,110,35,5.7563895924476166e-5,0.04196642685851319,Puerto Rico,Puerto Rico,35,New Mexico
55,1,35,150,74,1.2170652281174961e-4,0.07177497575169738,Canada,Canada,35,New Mexico
55,1,35,200,5748,0.009453636393539687,0.09718981434513543,Mexico,Mexico,35,New Mexico
55,1,35,210,266,4.374856090260189e-4,0.09599422591122339,Central America,Central America,35,New Mexico
55,1,35,250,54,8.881286799776323e-5,0.09326424870466321,Cuba,Cuba,35,New Mexico
55,1,35,260,20,3.2893654813986384e-5,0.07017543859649122,West Indies,West Indies,35,New Mexico
55,1,35,300,209,3.4373869280615767e-4,0.11559734513274336,SOUTH AMERICA,SOUTH AMERICA,35,New Mexico
55,1,35,410,195,3.2071313443636723e-4,0.24193548387096775,England,England,35,New Mexico
55,1,35,411,9,1.4802144666293872e-5,0.0989010989010989,Scotland,Scotland,35,New Mexico
55,1,35,413,46,7.565540607216868e-5,0.06406685236768803,"United Kingdom, ns",UK,35,New Mexico
55,1,35,414,32,5.262984770237821e-5,0.32653061224489793,Ireland,Ireland,35,New Mexico
55,1,35,421,35,5.7563895924476166e-5,0.11864406779661017,France,France,35,New Mexico
55,1,35,426,11,1.809151014769251e-5,0.10679611650485436,Switzerland,Switzerland,35,New Mexico
55,1,35,436,40,6.578730962797277e-5,0.7547169811320755,Portugal,Portugal,35,New Mexico
55,1,35,438,20,3.2893654813986384e-5,0.04807692307692308,Spain,Spain,35,New Mexico
55,1,35,451,12,1.973619288839183e-5,0.15,Bulgaria,Bulgaria,35,New Mexico
55,1,35,452,13,2.138087562909115e-5,0.21666666666666667,Czechoslovakia,Czechoslovakia,35,New Mexico
55,1,35,453,542,8.914180454590309e-4,0.16847995026422133,Germany,Germany,35,New Mexico
55,1,35,456,37,6.0853261405874806e-5,0.16972477064220184,Romania,Romania,35,New Mexico
55,1,35,457,12,1.973619288839183e-5,0.05150214592274678,Yugoslavia,Yugoslavia,35,New Mexico
55,1,35,465,53,8.716818525706391e-5,0.12045454545454545,Other USSR/Russia,Russia,35,New Mexico
55,1,35,500,193,3.174237689549686e-4,0.13255494505494506,China,China,35,New Mexico
55,1,35,501,206,3.3880464458405974e-4,0.22939866369710468,Japan,Japan,35,New Mexico
55,1,35,502,105,1.726916877734285e-4,0.15789473684210525,Korea,South Korea,35,New Mexico
55,1,35,515,86,1.4144271570014144e-4,0.06630686198920586,Philippines,Philippines,35,New Mexico
55,1,35,517,32,5.262984770237821e-5,0.1095890410958904,Thailand,Thailand,35,New Mexico
55,1,35,518,121,1.9900661162461762e-4,0.1111111111111111,Vietnam,Vietnam,35,New Mexico
55,1,35,521,61,1.0032564718265847e-4,0.0345217883418223,India,India,35,New Mexico
